Kernel Name,Kernel Size,Section,Metric Name,Metric Unit,Value
sgemm_medium,3072.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,3072.0,launch_statistics,Grid Size,,9216
sgemm_medium,3072.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,3072.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,3072.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,3072.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,3072.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,3072.0,launch_statistics,# SMs,SM,8
sgemm_medium,3072.0,launch_statistics,Threads,thread,589824
sgemm_medium,3072.0,launch_statistics,Uses Green Context,,0
sgemm_medium,3072.0,launch_statistics,Waves Per SM,,82.29
sgemm_medium,3072.0,occupancy,Block Limit SM,block,16
sgemm_medium,3072.0,occupancy,Block Limit Registers,block,14
sgemm_medium,3072.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,3072.0,occupancy,Block Limit Warps,block,24
sgemm_medium,3072.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,3072.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,3072.0,occupancy,Achieved Occupancy,%,58.03
sgemm_medium,3072.0,occupancy,Achieved Active Warps Per SM,warp,27.86
sgemm_medium,3072.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,65478483.12
sgemm_medium,3072.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,523653248
sgemm_medium,3072.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,65473048
sgemm_medium,3072.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,262050528
sgemm_medium,3072.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,65478483.12
sgemm_medium,3072.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,523653248
sgemm_medium,3072.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,65409814.50
sgemm_medium,3072.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,2094612992
sgemm_medium,4096.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_medium,4096.0,speed_of_light,Elapsed Cycles,cycle,154480780
sgemm_medium,4096.0,speed_of_light,Memory Throughput,%,91.34
sgemm_medium,4096.0,speed_of_light,Duration,s,0.37863
sgemm_medium,4096.0,speed_of_light,L1/TEX Cache Throughput,%,91.44
sgemm_medium,4096.0,speed_of_light,L2 Cache Throughput,%,68.30
sgemm_medium,4096.0,speed_of_light,SM Active Cycles,cycle,154325812.88
sgemm_medium,4096.0,speed_of_light,Compute (SM) Throughput,%,56.47
sgemm_medium,4096.0,launch_statistics,Block Size,,64
sgemm_medium,4096.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,4096.0,launch_statistics,Grid Size,,16384
sgemm_medium,4096.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,4096.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,4096.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,4096.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,4096.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,4096.0,launch_statistics,# SMs,SM,8
sgemm_medium,4096.0,launch_statistics,Threads,thread,1048576
sgemm_medium,4096.0,launch_statistics,Uses Green Context,,0
sgemm_medium,4096.0,launch_statistics,Waves Per SM,,146.29
sgemm_medium,4096.0,occupancy,Block Limit SM,block,16
sgemm_medium,4096.0,occupancy,Block Limit Registers,block,14
sgemm_medium,4096.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,4096.0,occupancy,Block Limit Warps,block,24
sgemm_medium,4096.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,4096.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,4096.0,occupancy,Achieved Occupancy,%,58.03
sgemm_medium,4096.0,occupancy,Achieved Active Warps Per SM,warp,27.86
sgemm_medium,4096.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,154325812.88
sgemm_medium,4096.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,1235851800
sgemm_medium,4096.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,154464019
sgemm_medium,4096.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,617923108
sgemm_medium,4096.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,154325812.88
sgemm_medium,4096.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,1235851800
sgemm_medium,4096.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,154439196.16
sgemm_medium,4096.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,4943407200
sgemm_medium,5120.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_medium,5120.0,speed_of_light,Elapsed Cycles,cycle,300387089
sgemm_medium,5120.0,speed_of_light,Memory Throughput,%,91.62
sgemm_medium,5120.0,speed_of_light,Duration,s,0.73624
sgemm_medium,5120.0,speed_of_light,L1/TEX Cache Throughput,%,91.64
sgemm_medium,5120.0,speed_of_light,L2 Cache Throughput,%,70.48
sgemm_medium,5120.0,speed_of_light,SM Active Cycles,cycle,300662694.38
sgemm_medium,5120.0,speed_of_light,Compute (SM) Throughput,%,56.63
sgemm_medium,5120.0,launch_statistics,Block Size,,64
sgemm_medium,5120.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,5120.0,launch_statistics,Grid Size,,25600
sgemm_medium,5120.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,5120.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,5120.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,5120.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,5120.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,5120.0,launch_statistics,# SMs,SM,8
sgemm_medium,5120.0,launch_statistics,Threads,thread,1638400
sgemm_medium,5120.0,launch_statistics,Uses Green Context,,0
sgemm_medium,5120.0,launch_statistics,Waves Per SM,,228.57
sgemm_medium,5120.0,occupancy,Block Limit SM,block,16
sgemm_medium,5120.0,occupancy,Block Limit Registers,block,14
sgemm_medium,5120.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,5120.0,occupancy,Block Limit Warps,block,24
sgemm_medium,5120.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,5120.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,5120.0,occupancy,Achieved Occupancy,%,58.04
sgemm_medium,5120.0,occupancy,Achieved Active Warps Per SM,warp,27.86
sgemm_medium,5120.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,300662694.38
sgemm_medium,5120.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,2405859400
sgemm_medium,5120.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,300589642
sgemm_medium,5120.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,1201548336
sgemm_medium,5120.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,300662694.38
sgemm_medium,5120.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,2405859400
sgemm_medium,5120.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,300791537.78
sgemm_medium,5120.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,9623437600
sgemm_medium,6144.0,speed_of_light,SM Frequency,Mhz,408.00
sgemm_medium,6144.0,speed_of_light,Elapsed Cycles,cycle,563393429
sgemm_medium,6144.0,speed_of_light,Memory Throughput,%,83.35
sgemm_medium,6144.0,speed_of_light,Duration,s,1.38
sgemm_medium,6144.0,speed_of_light,L1/TEX Cache Throughput,%,82.56
sgemm_medium,6144.0,speed_of_light,L2 Cache Throughput,%,66.37
sgemm_medium,6144.0,speed_of_light,SM Active Cycles,cycle,576271122.88
sgemm_medium,6144.0,speed_of_light,Compute (SM) Throughput,%,51.54
sgemm_medium,6144.0,launch_statistics,Block Size,,64
sgemm_medium,6144.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,6144.0,launch_statistics,Grid Size,,36864
sgemm_medium,6144.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,6144.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,6144.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,6144.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,6144.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,6144.0,launch_statistics,# SMs,SM,8
sgemm_medium,6144.0,launch_statistics,Threads,thread,2359296
sgemm_medium,6144.0,launch_statistics,Uses Green Context,,0
sgemm_medium,6144.0,launch_statistics,Waves Per SM,,329.14
sgemm_medium,6144.0,occupancy,Block Limit SM,block,16
sgemm_medium,6144.0,occupancy,Block Limit Registers,block,14
sgemm_medium,6144.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,6144.0,occupancy,Block Limit Warps,block,24
sgemm_medium,6144.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,6144.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,6144.0,occupancy,Achieved Occupancy,%,58.21
sgemm_medium,6144.0,occupancy,Achieved Active Warps Per SM,warp,27.94
sgemm_medium,6144.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,576271122.88
sgemm_medium,6144.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,4566756616
sgemm_medium,6144.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,545869788.75
sgemm_medium,6144.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,2253573744
sgemm_medium,6144.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,576271122.88
sgemm_medium,6144.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,4566756616
sgemm_medium,6144.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,588018859.53
sgemm_medium,6144.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,18267026464
sgemm_medium,7168.0,speed_of_light,SM Frequency,Mhz,407.69
sgemm_medium,7168.0,speed_of_light,Elapsed Cycles,cycle,2562775951
sgemm_medium,7168.0,speed_of_light,Memory Throughput,%,29.40
sgemm_medium,7168.0,speed_of_light,Duration,s,6.29
sgemm_medium,7168.0,speed_of_light,L1/TEX Cache Throughput,%,26.75
sgemm_medium,7168.0,speed_of_light,L2 Cache Throughput,%,24.25
sgemm_medium,7168.0,speed_of_light,SM Active Cycles,cycle,2821255977.88
sgemm_medium,7168.0,speed_of_light,Compute (SM) Throughput,%,18.20
sgemm_medium,7168.0,launch_statistics,Block Size,,64
sgemm_medium,7168.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,7168.0,launch_statistics,Grid Size,,50176
sgemm_medium,7168.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,7168.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,7168.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,7168.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,7168.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,7168.0,launch_statistics,# SMs,SM,8
sgemm_medium,7168.0,launch_statistics,Threads,thread,3211264
sgemm_medium,7168.0,launch_statistics,Uses Green Context,,0
sgemm_medium,7168.0,launch_statistics,Waves Per SM,,448
sgemm_medium,7168.0,occupancy,Block Limit SM,block,16
sgemm_medium,7168.0,occupancy,Block Limit Registers,block,14
sgemm_medium,7168.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,7168.0,occupancy,Block Limit Warps,block,24
sgemm_medium,7168.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,7168.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,7168.0,occupancy,Achieved Occupancy,%,58.19
sgemm_medium,7168.0,occupancy,Achieved Active Warps Per SM,warp,27.93
sgemm_medium,7168.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,2821255977.88
sgemm_medium,7168.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,20532542952
sgemm_medium,7168.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,2352334807.50
sgemm_medium,7168.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,10251103828
sgemm_medium,7168.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,2821255977.88
sgemm_medium,7168.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,20532542952
sgemm_medium,7168.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,2573611787.12
sgemm_medium,7168.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,82130171808
sgemm_medium,8192.0,speed_of_light,SM Frequency,Mhz,407.59
sgemm_medium,8192.0,speed_of_light,Elapsed Cycles,cycle,6636142570
sgemm_medium,8192.0,speed_of_light,Memory Throughput,%,18.06
sgemm_medium,8192.0,speed_of_light,Duration,s,16.28
sgemm_medium,8192.0,speed_of_light,L1/TEX Cache Throughput,%,16.66
sgemm_medium,8192.0,speed_of_light,L2 Cache Throughput,%,14.20
sgemm_medium,8192.0,speed_of_light,SM Active Cycles,cycle,6759589008.50
sgemm_medium,8192.0,speed_of_light,Compute (SM) Throughput,%,11.18
sgemm_medium,8192.0,launch_statistics,Block Size,,64
sgemm_medium,8192.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_medium,8192.0,launch_statistics,Grid Size,,65536
sgemm_medium,8192.0,launch_statistics,Registers Per Thread,register/thread,65
sgemm_medium,8192.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_medium,8192.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_medium,8192.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_medium,8192.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,4.10
sgemm_medium,8192.0,launch_statistics,# SMs,SM,8
sgemm_medium,8192.0,launch_statistics,Threads,thread,4194304
sgemm_medium,8192.0,launch_statistics,Uses Green Context,,0
sgemm_medium,8192.0,launch_statistics,Waves Per SM,,585.14
sgemm_medium,8192.0,occupancy,Block Limit SM,block,16
sgemm_medium,8192.0,occupancy,Block Limit Registers,block,14
sgemm_medium,8192.0,occupancy,Block Limit Shared Mem,block,20
sgemm_medium,8192.0,occupancy,Block Limit Warps,block,24
sgemm_medium,8192.0,occupancy,Theoretical Active Warps per SM,warp,28
sgemm_medium,8192.0,occupancy,Theoretical Occupancy,%,58.33
sgemm_medium,8192.0,occupancy,Achieved Occupancy,%,58.20
sgemm_medium,8192.0,occupancy,Achieved Active Warps Per SM,warp,27.93
sgemm_medium,8192.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,6759589008.50
sgemm_medium,8192.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,49870826736
sgemm_medium,8192.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,5986093814
sgemm_medium,8192.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,26543361460
sgemm_medium,8192.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,6759589008.50
sgemm_medium,8192.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,49870826736
sgemm_medium,8192.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,6478133648.12
sgemm_medium,8192.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,199483306944
sgemm_large,1024.0,speed_of_light,SM Frequency,Mhz,305.99
sgemm_large,1024.0,speed_of_light,Elapsed Cycles,cycle,1608318
sgemm_large,1024.0,speed_of_light,Memory Throughput,%,85.42
sgemm_large,1024.0,speed_of_light,Duration,s,0.00526
sgemm_large,1024.0,speed_of_light,L1/TEX Cache Throughput,%,85.78
sgemm_large,1024.0,speed_of_light,L2 Cache Throughput,%,33.65
sgemm_large,1024.0,speed_of_light,SM Active Cycles,cycle,1601567.75
sgemm_large,1024.0,speed_of_light,Compute (SM) Throughput,%,72.72
sgemm_large,1024.0,launch_statistics,Block Size,,64
sgemm_large,1024.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_large,1024.0,launch_statistics,Grid Size,,256
sgemm_large,1024.0,launch_statistics,Registers Per Thread,register/thread,130
sgemm_large,1024.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_large,1024.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_large,1024.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_large,1024.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,8.19
sgemm_large,1024.0,launch_statistics,# SMs,SM,8
sgemm_large,1024.0,launch_statistics,Threads,thread,16384
sgemm_large,1024.0,launch_statistics,Uses Green Context,,0
sgemm_large,1024.0,launch_statistics,Waves Per SM,,5.33
sgemm_large,1024.0,occupancy,Block Limit SM,block,16
sgemm_large,1024.0,occupancy,Block Limit Registers,block,6
sgemm_large,1024.0,occupancy,Block Limit Shared Mem,block,11
sgemm_large,1024.0,occupancy,Block Limit Warps,block,24
sgemm_large,1024.0,occupancy,Theoretical Active Warps per SM,warp,12
sgemm_large,1024.0,occupancy,Theoretical Occupancy,%,25
sgemm_large,1024.0,occupancy,Achieved Occupancy,%,23.86
sgemm_large,1024.0,occupancy,Achieved Active Warps Per SM,warp,11.46
sgemm_large,1024.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,1601567.75
sgemm_large,1024.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,12865776
sgemm_large,1024.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,1586064.50
sgemm_large,1024.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,6433292
sgemm_large,1024.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,1601567.75
sgemm_large,1024.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,12865776
sgemm_large,1024.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,1600332.78
sgemm_large,1024.0,gpu_and_memory_workload,Total SMSP Elapsed Cycles,cycle,51463104
sgemm_large,2048.0,speed_of_light,SM Frequency,Mhz,306.00
sgemm_large,2048.0,speed_of_light,Elapsed Cycles,cycle,12616857
sgemm_large,2048.0,speed_of_light,Memory Throughput,%,85.85
sgemm_large,2048.0,speed_of_light,Duration,s,0.041229999999999996
sgemm_large,2048.0,speed_of_light,L1/TEX Cache Throughput,%,86.49
sgemm_large,2048.0,speed_of_light,L2 Cache Throughput,%,44.91
sgemm_large,2048.0,speed_of_light,SM Active Cycles,cycle,12605786.38
sgemm_large,2048.0,speed_of_light,Compute (SM) Throughput,%,73.47
sgemm_large,2048.0,launch_statistics,Block Size,,64
sgemm_large,2048.0,launch_statistics,Function Cache Configuration,,CachePreferNone
sgemm_large,2048.0,launch_statistics,Grid Size,,1024
sgemm_large,2048.0,launch_statistics,Registers Per Thread,register/thread,130
sgemm_large,2048.0,launch_statistics,Shared Memory Configuration Size,Kbyte,102.40
sgemm_large,2048.0,launch_statistics,Driver Shared Memory Per Block,Kbyte/block,1.02
sgemm_large,2048.0,launch_statistics,Dynamic Shared Memory Per Block,byte/block,0
sgemm_large,2048.0,launch_statistics,Static Shared Memory Per Block,Kbyte/block,8.19
sgemm_large,2048.0,launch_statistics,# SMs,SM,8
sgemm_large,2048.0,launch_statistics,Threads,thread,65536
sgemm_large,2048.0,launch_statistics,Uses Green Context,,0
sgemm_large,2048.0,launch_statistics,Waves Per SM,,21.33
sgemm_large,2048.0,occupancy,Block Limit SM,block,16
sgemm_large,2048.0,occupancy,Block Limit Registers,block,6
sgemm_large,2048.0,occupancy,Block Limit Shared Mem,block,11
sgemm_large,2048.0,occupancy,Block Limit Warps,block,24
sgemm_large,2048.0,occupancy,Theoretical Active Warps per SM,warp,12
sgemm_large,2048.0,occupancy,Theoretical Occupancy,%,25
sgemm_large,2048.0,occupancy,Achieved Occupancy,%,24.74
sgemm_large,2048.0,occupancy,Achieved Active Warps Per SM,warp,11.87
sgemm_large,2048.0,gpu_and_memory_workload,Average L1 Active Cycles,cycle,12605786.38
sgemm_large,2048.0,gpu_and_memory_workload,Total L1 Elapsed Cycles,cycle,101609360
sgemm_large,2048.0,gpu_and_memory_workload,Average L2 Active Cycles,cycle,12746875.50
sgemm_large,2048.0,gpu_and_memory_workload,Total L2 Elapsed Cycles,cycle,50467420
sgemm_large,2048.0,gpu_and_memory_workload,Average SM Active Cycles,cycle,12605786.38
sgemm_large,2048.0,gpu_and_memory_workload,Total SM Elapsed Cycles,cycle,101609360
sgemm_large,2048.0,gpu_and_memory_workload,Average SMSP Active Cycles,cycle,12679034.66
